"Row.names"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_2D1_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_2D1_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_2D2_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_2D2_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_2D3_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_2D3_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_2D4_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_2D4_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3O1_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3O1_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3O2_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3O2_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3O3_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3O3_2_repeat.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3O4_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3O4_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y1_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y1_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y2_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y2_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y3_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y3_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y4_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y4_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X2A_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X2A_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X2B_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X2B_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X2C_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X2C_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X3A_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X3A_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X3B_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X3B_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X3C_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X3C_2.mzML.dia"	"Protein.Group"	"Protein.Ids"	"Protein.Names"	"Genes"	"First.Protein.Description"
"DDX50_HUMAN"	3404021.18243004	3059974.67520669	2247291.46981228	2238575.46159583	2138239.77274538	2200651.10871162	2088948.86745151	1934686.50881569	2617755.89443539	2535508.24011771	1871676.08138847	1855134.96714349	2082217.46623655	1864804.96042585	1828057.62007481	1832516.58831038	2411931.47358233	2354175.15609997	1787208.64899694	1775886.24628443	1634389.4871885	1574278.78451212	1734735.94399592	1650892.62619598	2738348.9852328	2714093.45837618	1958837.50597044	1915039.02828736	1421678.74057294	1391115.28803781	2138284.64859039	2122723.46203435	2060565.89317726	1942043.02916458	1408512.24813551	1448123.8695319	"Q9BQ39"	"Q9BQ39"	"DDX50_HUMAN"	"DDX50_HUMAN"	"ATP-dependent RNA helicase DDX50"
"DDX51_HUMAN"	5519655.84486703	5348933.91439974	3717350.50401812	3465874.28919397	3726266.18810337	3824003.66775161	3303136.15572316	3140677.96559549	3239801.62787573	3214404.52245118	2442587.59092431	2257789.16759551	2573165.17761799	2382411.08342976	2284295.29844572	2321011.09241364	4014668.9223617	3700134.29531161	2923713.47432445	3041506.19503736	3383750.71406388	3141276.14151397	3111645.49780724	1886954.17845459	3832428.83402494	3584109.69220748	3649943.05403202	3312816.04847614	2293512.22172089	2121860.03538677	3653437.12241949	3518662.08407328	3325198.5095809	3135894.36666563	2195063.75702997	2283934.69134963	"Q8N8A6"	"Q8N8A6"	"DDX51_HUMAN"	"DDX51_HUMAN"	"ATP-dependent RNA helicase DDX51"
"DDX52_HUMAN"	2695041.33498646	2744293.16128962	1857660.65880991	1860229.5466207	1809229.23367041	1786546.38559647	1814680.34220491	1900188.72175755	1604717.88976723	1684891.52372814	1494726.60352487	1466486.80506273	1706936.16087146	1683172.75228267	1492700.35346757	1534519.53593088	1882500.18396033	1872292.19039403	1763367.84542282	1859193.81382207	1743189.75816913	1681138.32126685	1632597.98114029	1567421.13363032	1459270.6648217	1385117.47342452	1298659.63176198	1397336.78366747	1066963.36796873	1115062.72601396	1360377.55399299	1269930.2487994	1499015.88978203	1542444.80187168	1010874.27283066	1079236.97100031	"Q9Y2R4"	"Q9Y2R4;Q8K301"	"DDX52_HUMAN"	"DDX52_HUMAN"	"Probable ATP-dependent RNA helicase DDX52"
"DDX54_HUMAN"	2955879.36865604	2838498.99916416	1416691.30280999	1282407.92410454	1258879.63561308	1314227.12805977	1279176.98536412	1163300.33385929	1332265.8144316	1429671.90147817	819349.093785777	606514.508528317	981060.061030041	738466.103773762	819735.317789735	824375.421200951	1607060.77472471	1602130.62217892	1362232.80987016	1272192.46498853	1249589.91212788	1109138.51880483	1050061.35609175	697726.961797545	2165635.1676745	1236015.57953684	1153509.88732941	1207300.44738174	831410.000004697	731993.889498818	1850942.2501585	1395660.90082364	1173880.40058571	1535844.75352031	NA	1281039.66025405	"Q8TDD1"	"Q8TDD1"	"DDX54_HUMAN"	"DDX54_HUMAN"	"ATP-dependent RNA helicase DDX54"
"DDX55_HUMAN"	2867369.7614896	2547146.0165904	2026554.91127911	1959358.76227094	1553437.82212765	1611003.43057974	1625114.82303934	1609693.57863063	1645913.59885124	1438774.04612168	1064181.51335549	1035952.59120514	1088965.63788116	1172962.2972361	1068097.47741448	948120.581088941	1559785.88071166	1575035.78977547	1517015.22118017	1450229.94667831	1206501.7569093	1179673.58256343	1372496.3464857	879374.921420324	1604401.94509242	1656456.78178448	1303130.03856975	1236082.5326705	756419.306424312	770812.066696887	1476463.48170707	1427495.99933503	1410927.97617189	1198780.98697559	908514.948521965	870170.90254431	"Q8NHQ9"	"Q8NHQ9;F5H5U2;E7EX41"	"DDX55_HUMAN"	"DDX55_HUMAN"	"ATP-dependent RNA helicase DDX55"
"DDX56_HUMAN"	4733479.22430795	4455153.54570329	3636118.80442676	3467547.78186828	3360710.95475774	3324830.75513074	2495949.64392606	2362203.25290187	2784283.46810697	2606340.76198569	1873088.44245282	1817758.14401836	1272033.92405585	1311274.9693262	1324796.03568196	932609.946703427	3560195.26252041	3533371.57501337	2719612.37251286	2662339.40612159	2887891.79414987	2786074.05081525	2498263.65604251	1062925.03642569	2763530.80337192	2657073.78708602	2274847.2368792	2117510.53967633	1471280.62903423	1479231.49404077	2647562.26565496	2553657.15843248	2108970.20340324	2063361.15560397	1607344.04974409	1520008.86195334	"Q9NY93"	"Q9NY93;F8WDT8;G3V0G3;H7C3E9"	"DDX56_HUMAN"	"DDX56_HUMAN"	"Probable ATP-dependent RNA helicase DDX56"
"DDX6_HUMAN"	29474658.2542707	27097737.7126074	18926413.931836	18144739.0709276	14315671.1530717	14357018.7155503	16999191.7593219	16636560.1051427	21330029.2389379	21071384.3274147	15288608.3408567	15232899.0870039	17186321.0987284	15933291.6869652	16603084.1487346	16302677.3982787	25082447.1624727	24694072.5132012	20432690.6133551	20232120.5157798	16257589.7651712	15803417.5360193	15859950.2976849	15104392.6369897	18410796.6095867	17467233.9832505	13672065.5309837	13353204.5080394	10991635.8633935	10600095.605682	15850163.6828212	15428409.8357674	16443365.1569887	15736696.5430576	10655888.2358562	10587079.6000043	"P26196"	"P26196;P54823"	"DDX6_HUMAN"	"DDX6_HUMAN"	"Probable ATP-dependent RNA helicase DDX6"
"DECR1_HUMAN"	13847380.9869582	12845407.964665	7124371.82318917	6993169.50646236	8688821.54446381	8666219.70680766	7977363.24330529	7882266.23334702	12562537.3875222	12438208.3068669	8175501.54428077	8064418.45153961	9351484.29513811	8488855.96695822	8406728.63178659	8382753.01515539	12372691.2490853	12333805.0198457	10661894.0026332	10469309.6970708	8943058.32694027	8843098.63959047	8856529.11727862	7726968.756551	11871959.2192606	11736099.2247112	9107166.48574411	8775059.67836555	6322162.26640968	6274779.23794593	11124144.1476973	11091059.8958958	10457109.1562258	10214979.6835365	6612193.39521637	6477989.70299748	"Q16698"	"Q16698"	"DECR_HUMAN"	"DECR1_HUMAN"	"2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], mitochondrial"
"DECR2_HUMAN"	8131371.55456148	7570703.27281156	4670525.90368604	4412277.64289607	3271771.21239531	3245337.56561373	4359660.96666094	4178520.7458345	10303981.064951	9643273.87092981	5769651.72692757	5446679.15341269	6194432.53418337	5213615.26514527	5265395.85732184	5227190.95978119	8939105.11462834	8578061.2299445	6589618.72151126	6437743.17377622	3838529.46224033	3727461.85931969	4477962.01153594	4936786.69230637	6616290.31717187	6216649.24324854	4605672.93773469	4325968.86838349	3861687.80605776	3750842.07898236	6938049.71604631	6172086.92434512	5443381.42484123	5006753.60673944	2838153.86246842	2846754.53994622	"Q9NUI1"	"Q9NUI1;Q4VXZ8"	"DECR2_HUMAN"	"DECR2_HUMAN"	"Peroxisomal 2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing]"
"DEGS1_HUMAN"	2733010.87189382	2844010.14077315	1846967.71885351	1819008.48127489	2336821.31494663	2307898.11394247	1319627.71160734	1362770.47131642	3234583.57512472	3154488.97146084	2490151.9340365	2423569.98743931	2453569.03456463	2407533.37164269	2262673.70412136	2193363.77938522	3016370.73455243	2993152.52271629	3383242.92714475	3324515.55185579	2452550.05262914	2296012.49160055	2026117.83313121	1988198.28591677	1538301.76978228	1468820.20766572	1273378.54740312	1256014.78078832	1598239.34400808	1550552.09371928	1622790.54547829	1638147.45064144	1537434.68280914	1517075.6743593	1139732.62447855	1108921.82971097	"O15121"	"O15121;E7EMA0;O09005;F6S3U4"	"DEGS1_HUMAN"	"DEGS1_HUMAN"	"Sphingolipid delta(4)-desaturase DES1"
"DEK_HUMAN"	10294660.7015313	9525226.19604996	8048617.50440831	7956409.48381049	7336435.8942569	7233032.96943827	7512820.64482372	7253024.32227316	5177801.47075069	5061771.07006503	4907404.6840836	4817162.36735764	3861536.7482665	3565260.02292988	3670260.58822103	3649575.46652678	3319713.29112587	2482520.45538374	3408292.29515546	3398675.70329558	1217874.33179736	1193680.86860268	2644395.85454409	3220436.88977088	6078303.19877272	5880611.4667148	7599760.57528622	7241859.17850776	4295453.24118213	4192685.10769519	6951275.76259024	6898606.68818294	6258976.33589057	6177131.00547905	4805666.42842518	4513276.98998639	"P35659"	"P35659;A0A494C028;A0A494C198;B4DFG0;H0Y993"	"DEK_HUMAN"	"DEK_HUMAN"	"Protein DEK"
"DENND10_HUMAN"	513472	553082	241787	374759	200027	156122	316790	281955	466345	489945	193260	182564	324112	306432	274975	262220	538679	437290	336307	408393	205229	198595	308791	212279	455643	370822	307769	263017	252998	203635	301266	252229	162472	373588	NA	92931.4	NA	NA	NA	NA	NA
"DENND5B_HUMAN"	13993678.2704898	12025675.9111151	9999931.64084006	9808256.70572409	9370034.73234374	9619072.11880109	9611512.81031917	7667102.12295944	15100521.7828962	15747996.1699957	9741005.00790517	9575151.9707255	9958245.63755831	9608331.12983306	8361907.861393	8917639.42056294	12759162.3766709	12293951.8607776	10654414.4701959	10226391.8449096	9042837.10484955	9837409.99967123	8053892.1021311	7356592.28712687	11403876.9450384	10866175.6169903	9305192.36118941	9442064.42670266	9304651.93128157	9017305.64905051	11806568.8035355	11544683.1898397	10298133.7676312	10181207.2978168	4582518.2620638	7994805.59778038	"Q6ZUT9"	"Q6IQ26;Q6ZUT9;A0A7P0T8L1;A0A7P0T9Z2;A0A7P0Z4N9;G3V1S3;H0YEA8;Q6PAL8;A2RSQ0;A0A0R4J1B6"	"DEN5B_HUMAN"	"DENND5B_HUMAN"	"DENN domain-containing protein 5B"
"DENR_HUMAN"	7347134.83240946	6856295.39910942	5363509.59631413	5326109.62001299	4474791.73227016	4672090.3137905	4657479.78939358	4354349.90035356	6470442.3714485	6498992.00390452	4318934.59103514	4268844.39806787	4412851.94307255	3588229.18583066	3942628.25627592	3698413.98359802	7574165.92106723	7381324.49139221	5582572.34853495	5444591.69494255	5202206.33649596	4847766.55211773	5712539.54226285	3442803.51224476	4376158.57976634	4235198.38736849	3991690.77508521	3973754.50464591	2954203.58164353	2770025.41243123	4269923.74240421	4167618.45310239	3525108.89664552	3355262.81280063	2821077.60993476	2729434.74728003	"O43583"	"O43583;Q9CQJ6"	"DENR_HUMAN"	"DENR_HUMAN"	"Density-regulated protein"
"DERA_HUMAN"	NA	NA	NA	886451.289696943	NA	NA	NA	NA	NA	1205973.28719019	711118.478707171	802156.513922679	NA	844237.052710272	767910.592501556	NA	1298457.90051081	1314515.55645891	1271725.18152776	1075647.56070629	NA	664768.903849446	NA	490741.640170997	NA	1607582.21098215	1210728.96477337	NA	965281.25872058	942032.66654378	1606725.97980299	NA	1534350.02995094	1265282.84792772	873157.886025745	843415.52549154	"Q9Y315"	"Q9Y315;E9PPM8;G3V158;Q91YP3;A0A0N4SUV7;A0A0N4SVW1;A0A0N4SUT8;A0A0N4SVH5"	"DEOC_HUMAN"	"DERA_HUMAN"	"Deoxyribose-phosphate aldolase"
"DERPC_HUMAN"	3367299.13897524	3011144.75240951	2233507.66809062	2170416.85117444	1663735.87768002	1619964.86466097	1836421.90940715	1911600.79854467	2308890.89775955	2336465.96651362	1410082.35095299	1482484.08104616	1767309.11455994	1649108.16245239	1860892.45964879	1689595.96341838	1909319.25341598	1938518.20926984	1372251.09092048	1282716.16862515	1305894.75139148	1280235.95384311	1366037.30359072	1650987.31152553	1791765.35930897	1720465.76688975	2049290.78756362	1931040.92492643	925053.193349202	923456.653344971	1967083.56658502	1894321.97126347	1825447.08804844	1715128.60354111	1085813.31732678	1065312.85835183	"P0CG12"	"P0CG12"	"DERPC_HUMAN"	"DERPC_HUMAN"	"Decreased expression in renal and prostate cancer protein"
"DFFA_HUMAN"	11375344.8638579	10590800.0886383	7681362.93904636	7442336.2856253	6044483.05797678	5967863.94347855	6755031.71907005	6462008.38721189	9476629.86529917	9115216.24038146	5947895.1721499	5857060.93913958	5645278.61276155	5193689.99432378	4959311.76586354	5039726.75664748	9050721.88712216	8692079.22502742	5745747.47028857	5800512.47703968	5443067.78276965	5257178.64576188	6299352.6921633	4351227.40936523	7299012.45514194	6897745.22251333	6222865.68095387	5897289.08359228	4272622.97566184	4095148.56622853	6651281.8620169	6526237.27854506	5796381.18389235	5588161.2327696	4057629.02783588	4166772.4665822	"O00273"	"O00273;K7ERT1"	"DFFA_HUMAN"	"DFFA_HUMAN"	"DNA fragmentation factor subunit alpha"
"DGAT1_HUMAN"	677931	633373	246624	293602	336973	336841	167582	141686	501681	460388	314940	296629	389497	365047	326857	308990	550508	550980	501965	491773	350629	294498	309637	331207	483602	457377	365545	321026	254755	240507	481675	456298	442612	419590	258806	266664	"O75907"	"O75907"	"DGAT1_HUMAN"	"DGAT1_HUMAN"	"Diacylglycerol O-acyltransferase 1"
"DGKH_HUMAN"	205239	264610	161181	204630	113339	106951	165838	156276	220139	217109	112614	122441	130438	106735	104925	88840.8	178154	182718	163528	173939	NA	NA	152974	80319.2	220455	235807	122192	141160	125862	114820	195725	201792	156112	123203	82870.3000000001	95295.5000000001	"Q86XP1"	"Q86XP1;A0A0D9SFR6"	"DGKH_HUMAN"	"DGKH_HUMAN"	"Diacylglycerol kinase eta"
"DGKZ_HUMAN"	328354	361153	309401	332139	219049	225257	261232	269443	402306	401312	311983	313041	321097	281033	309959	303444	NA	212730	315277	293839	129612	161018	260438	230748	113233	163698	154836	148065	180252	168803	276012	283813	300478	271522	133343	115433	NA	NA	NA	NA	NA
"DHCR24_HUMAN"	5671756.43383893	5456234.90796744	3030134.28451379	3041562.80561679	3930528.12367612	3912339.19906498	2755729.69342781	2580083.79581875	2541543.50375512	2561197.97841563	1767014.98984765	1785163.54465677	1785269.99398874	1652128.00349849	1954039.423315	1839055.43084546	4638454.80276905	4705730.92877101	5126207.42899669	5175992.86621068	4733396.47451826	4644833.96596255	3637301.11853578	1717036.34918003	953837.385193633	1069306.41817663	1240450.63342337	1241746.67198225	1352560.9631018	1281417.92964881	1080920.10146348	885866.910919324	1161084.70118085	1174364.17706539	701209.604591361	615875.76125027	"Q15392"	"Q15392;A0A0A0MTI1;Q8VCH6"	"DHC24_HUMAN"	"DHCR24_HUMAN"	"Delta(24)-sterol reductase"
"DHCR7_HUMAN"	14557496.1410746	13603341.8938076	5232484.75766063	4930378.9036692	6360576.36463793	6126773.24487339	4079515.96494824	3988505.24080924	11036803.0169727	10301329.1640037	6110835.89607501	5886003.10340094	8677774.35925702	7938271.34197673	7251863.87682772	7078825.26456975	9258888.55963167	8914540.44295755	10642999.5667304	9950678.54690375	4681501.78538435	4430618.82227668	4441727.24041374	6436833.9207341	5113545.31543338	5145064.03724154	3811773.13728636	3627254.14535733	4608801.23962497	4425236.6315101	4569191.71930238	4736591.41646905	4420069.51060698	4434416.76204843	2937642.90155013	2767987.61132899	"Q9UBM7"	"Q9UBM7;A0A804HI25;A0A804HJQ7;A0A8I5KRR9;B4E1K5;E9PM00;O88455;A0A140LIT2"	"DHCR7_HUMAN"	"DHCR7_HUMAN"	"7-dehydrocholesterol reductase"
"DHFR_HUMAN"	3790761.84779616	3659992.02811197	4466457.05879758	4333351.35841876	3800046.33403103	3688092.58392327	3427876.06315829	3352957.17731844	3719629.03276565	3959244.15787519	3112002.09328352	3073483.45858884	1459932.87673969	1292956.26301664	1199181.78853381	1184488.97503283	4034049.39665825	3913331.70865444	3099955.04135255	2933674.7028054	4023746.22852205	3886553.4584041	3626615.55475455	1052627.97718948	4102625.40747072	3755213.41384812	4180434.87081081	4098770.2428324	2040804.8340961	2161062.62198044	4301436.62677861	4225360.05961572	3594551.17654313	3324373.19683356	1813284.75758287	1874395.67875742	"P00374"	"P00374;B4DM58;P00375"	"DYR_HUMAN"	"DHFR_HUMAN"	"Dihydrofolate reductase"
"DHODH_HUMAN"	1841533.69811607	1751089.22487211	1597073.36827912	1385368.93637371	1296821.8980226	1130292.89241274	1467432.84072441	1371255.19724649	2096343.24907546	2074734.03447583	1578562.74316915	1499413.64514299	1476006.96553022	1311185.08037373	1312343.90130156	1285806.70800757	1913308.35956928	2029589.21946952	1696683.69872423	1652961.82247859	1263102.59407355	1342445.00241616	1444762.17042295	1222693.55061499	1995441.06299952	2045959.34219122	2257300.09752426	2195535.71184459	1452571.71989792	1353260.59801314	2103076.10642855	1954411.0846652	1863073.5115603	1769299.90556932	1061623.99804639	1020575.83844208	"Q02127"	"Q02127"	"PYRD_HUMAN"	"DHODH_HUMAN"	"Dihydroorotate dehydrogenase (quinone), mitochondrial"
"DHPS_HUMAN"	1872740.48944222	1806118.97224036	1524578.88385844	1482075.06464487	1077844.90167627	1049932.28233378	1401664.22352568	1460687.43094827	1571424.17890863	1494049.03577647	1160289.63252392	1077686.62847111	1187413.88438911	1070439.03477278	1214430.08104476	1157494.21807917	1537027.56594682	1447328.70756021	1323082.11069685	1306013.99913832	1199385.77193127	1226780.68486975	1381041.45378918	1126100.67777724	1314212.59975977	1085167.71443692	940694.138991911	890821.230993932	1045777.95323769	1085749.18322465	1115608.88406674	1183274.02521585	1081393.27816708	1108693.19202513	845938.308876382	884392.493863512	"P49366"	"P49366;M0R264;Q5J8M5;Q3TXU5"	"DHYS_HUMAN"	"DHPS_HUMAN"	"Deoxyhypusine synthase"
"DHRS4_HUMAN"	1734883.64815396	1437138.46544896	1182137.44957574	1184162.55456266	1173592.42743783	1090738.69578261	1531578.37447582	1450048.8846985	2542807.70448326	2337063.9775807	1428741.83212093	1551420.66687035	1792912.48430832	1640600.35446259	1647609.5764951	1616253.27108007	2227221.74796475	2116049.0035863	1834345.68384214	1810649.0183263	1305435.68799728	1237411.99559772	1367165.14682744	1379630.39877863	2205182.63628613	2030590.99770239	1660091.44780862	1647208.10371324	1286434.38685841	1230134.24562143	1901395.34196735	1918412.7907783	1917878.61429856	1774727.22864246	1131716.71718445	1177313.73936277	"Q9BTZ2"	"Q9BTZ2;P0CG22;H0YNP7;Q99LB2;A0A2I3BRG8"	"DHRS4_HUMAN"	"DHRS4_HUMAN"	"Dehydrogenase/reductase SDR family member 4"
"DHRS4L2_HUMAN"	2560110	2447240	1825490	1781090	1855110	1789600	2352580	2054210	3217220	3019290	2305950	2233290	2660710	2514800	2526930	2429170	2867100	2640290	2588730	2582930	2130140	2080920	2432850	2379190	1359280	1363650	1697400	1678050	1407870	1402280	1625050	1612080	1854720	1716010	1287930	1299890	"Q6PKH6"	"Q6PKH6;E9PFL3"	"DR4L2_HUMAN"	"DHRS4L2_HUMAN"	"Dehydrogenase/reductase SDR family member 4-like 2"
"DHRS4L2_HUMAN;DHRS4_HUMAN"	386237	421639	323730	323275	NA	NA	413142	NA	578583	573228	537379	445133	473048	430459	412857	372531	539193	433685	494289	497841	313535	355360	363686	316068	447869	400557	454584	409496	273233	283514	469628	473337	440388	366470	216650	222346	NA	NA	NA	NA	NA
"DHRS7_HUMAN"	4747620.3589345	4432311.43810769	2623011.84361462	2698495.66258768	3626089.85707777	3568307.35343294	2269861.57001164	2214497.98237873	4742113.57028388	4121236.06722177	3730710.63457177	3688302.51400802	4163798.33224437	3861792.80896804	3366827.29020865	3362106.16554371	3652909.84370026	3474890.79436894	3881441.03586835	3900905.4827671	3071935.23992963	2897627.8582151	2807628.23764822	3103612.66222744	4740645.73802995	4611693.74313794	3692852.71074106	3503289.08337726	4292113.81471665	4030297.63050167	4044657.48089965	4313055.06565299	4195946.78749229	4101161.57016152	3026756.50883944	3054959.47566281	"Q9Y394"	"Q9Y394"	"DHRS7_HUMAN"	"DHRS7_HUMAN"	"Dehydrogenase/reductase SDR family member 7"
"DHRS7B_HUMAN"	1703609.54759911	1517925.14079485	1041014.42574621	1001747.22532854	1210809.60640085	1201735.76191732	831645.579807554	755292.172754262	1474501.72375071	1447080.88331385	1116404.77504537	1144135.49224193	1331318.66824063	1198187.19664434	1124579.25769945	1104305.91490046	1403079.89112448	1360276.64124656	1362098.69811171	1331090.43472406	1050268.4049005	1049460.48787212	948254.167206775	1024956.98433724	1442227.73836669	1459194.28314843	1299727.35391416	1224095.99311101	954985.669000719	971728.686016563	1328333.40160189	1285573.04083394	1346803.80060235	1315896.72265212	738097.437862015	795225.157389416	"Q6IAN0"	"Q6IAN0;A0A0C4DGQ8;J3KRS1"	"DRS7B_HUMAN"	"DHRS7B_HUMAN"	"Dehydrogenase/reductase SDR family member 7B"
"DHTKD1_HUMAN"	1500442.7998095	1363144.91476201	1061240.43327973	1075539.48639723	1010702.87703053	1036584.14060147	1091073.05237328	993892.425103922	1777787.76763635	1727856.44597526	1339050.14897594	1268824.40860905	1259034.00004151	1216500.42607967	1213243.22090614	1196171.41602645	1542587.19298403	1415512.87568639	1269893.16547455	1252234.48436785	1018914.97260801	963677.71673076	1244986.62258651	1074116.82551005	1505508.50536555	1411356.87091178	1594394.76524739	1575070.81173935	1048387.15815861	998473.765954943	1454360.09835926	1463449.79610159	1478210.18262053	1481395.30693612	997803.050325874	1045052.55329398	"Q96HY7"	"Q96HY7"	"DHTK1_HUMAN"	"DHTKD1_HUMAN"	"2-oxoadipate dehydrogenase complex component E1"
"DHX16_HUMAN"	2849581.40250292	2734561.69755224	2063276.90283311	2043510.8801624	1710015.674178	1696997.2668662	1752022.2742597	1729849.03343014	1630416.27870068	1617399.69182498	1207037.25309933	1149733.07652649	1010327.49804093	981195.082205657	957341.945382609	950308.052439166	1857445.3029105	1819480.16750875	1638848.32956595	1574693.32441608	1503919.90380449	1457730.24820221	1474894.76302166	882157.954928239	1887644.03033756	1797363.76878863	1597939.86131925	1492872.58372891	830997.295510426	827697.873653374	1576551.5664153	1554797.78433315	1501329.21032229	1367978.20739429	1017943.12570726	1068471.6657849	"O60231"	"O60231;Q5SQH5;A0A140T8Y5"	"DHX16_HUMAN"	"DHX16_HUMAN"	"Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16"
"DHX29_HUMAN"	3325705.13470396	3007292.84467835	2104627.7882603	2004640.20002104	1718614.70316297	1760086.92722003	1867908.7264354	1796724.55723912	2102149.14002035	2057513.82180134	1122390.80256637	1085903.01754596	1125424.15729641	1052116.42958406	1079741.91494873	1014679.43424781	2507462.8538282	2353687.82242656	1859831.33518649	1860108.4049773	1437260.32636332	1399318.76982397	1581244.31398333	963997.612332088	1571469.54705306	1499537.0526618	1461604.88609066	1405963.8160589	1130923.06569381	1146655.05170624	1762409.1577807	1680303.21252894	1398719.43304474	1380764.35359289	989402.275088274	957504.246858135	"Q7Z478"	"Q7Z478"	"DHX29_HUMAN"	"DHX29_HUMAN"	"ATP-dependent RNA helicase DHX29"
"DHX30_HUMAN"	9108862.04434644	8484388.41663524	4960782.87065531	4815966.7018153	5129873.39852632	5040685.68833154	4277602.75317408	4208216.49142878	5139121.70052532	4986423.99041167	3451813.88765369	3401118.0793489	3457510.07220827	3018547.84473999	2859483.97043955	2771778.10595873	6508414.91456957	6259251.55515703	5493725.9864611	5163426.70523909	4551918.48347299	4465683.39853804	4118175.36805592	2568913.61448112	5270209.3945847	5089282.33335043	4135397.02490311	4040973.51806006	4741677.60045359	4692789.75738713	4997012.50930562	4789151.24532278	4969248.17297615	4896953.66013618	3021435.31779001	2876068.65505424	"Q7L2E3"	"Q7L2E3;H7BXY3;Q99PU8;A0A0G2JGL8"	"DHX30_HUMAN"	"DHX30_HUMAN"	"ATP-dependent RNA helicase DHX30"
"DHX32_HUMAN"	3060504.74813567	2845505.74665409	2309509.7046372	2242141.47000699	2170038.31833849	2165981.70130578	2040022.627659	1851215.59611791	2720849.72242373	2636691.3357667	2447858.31962973	2322133.52631558	1675008.30466255	1603947.02810856	1785401.67061805	1784544.02488844	2864140.91061253	2774785.28853569	2190456.9029843	2229455.99800428	2008924.78747227	1906284.85489823	2087214.48817155	1668995.30823618	878429.66550843	857922.224053828	1128163.1466022	892391.915964419	1184609.49618117	1087456.342173	1203944.82222432	1131454.67229904	1722949.96981195	1616454.30336913	858986.000953012	920738.055106156	"Q7L7V1"	"Q7L7V1"	"DHX32_HUMAN"	"DHX32_HUMAN"	"Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX32"
