Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	G:\11_22_23_rr_proteome\dia\mzml\DIA_2D1_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_2D1_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_2D2_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_2D2_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_2D3_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_2D3_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_2D4_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_2D4_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3O1_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3O1_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3O2_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3O2_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3O3_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3O3_2_repeat.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3O4_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3O4_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y1_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y1_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y2_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y2_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y3_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y3_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y4_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y4_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X2A_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X2A_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X2B_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X2B_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X2C_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X2C_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X3A_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X3A_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X3B_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X3B_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X3C_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X3C_2.mzML.dia
A0A8V8TQP5	A0A8V8TQP5	A0A8V8TQP5_HUMAN	PHIP	Pleckstrin homology domain interacting protein (Fragment)		673839	916648	917544	744569	739383	728387	769897	1.10091e+06	1.04303e+06	986745	917553	897142	818475	813506	861463	716334	835636	750831	867185	713834	726413	814512	877802	1.02493e+06	1.0039e+06	1.04435e+06	1.06922e+06	1.10934e+06	1.24857e+06	1.03173e+06	1.06293e+06	1.04501e+06	967116	948377	1.10648e+06
A0A994J3Q8	A0A994J3Q8	A0A994J3Q8_HUMAN	FUBP1	Far upstream element binding protein 1	3.57048e+07	3.44379e+07	3.1644e+07	3.09341e+07	2.9519e+07	2.91036e+07	3.1782e+07	3.15645e+07	3.66723e+07	3.47399e+07	2.95424e+07	2.92884e+07	2.64282e+07	2.59522e+07	2.74396e+07	2.72543e+07	3.54868e+07	3.58427e+07	2.85706e+07	2.87802e+07	3.08662e+07	3.0776e+07	3.09723e+07	2.72356e+07	3.55662e+07	3.65122e+07	3.83703e+07	3.83752e+07	2.80366e+07	2.77179e+07	3.93201e+07	3.87437e+07	3.56147e+07	3.52065e+07	3.64824e+07	3.56852e+07
A0A994J3T1	A0A994J3T1	A0A994J3T1_HUMAN	RHOXF1P3	Rhox homeobox family member 1 pseudogene 3	442710	438470	337048	270222	139839	135698	409783	416326	2.0947e+06	1.9259e+06	284569	274721	645132	718188	446956	529927	421834	368186	1.13059e+06	1.02008e+06	170141	213979	285947	482468									207750		639046	765756
A0A994J3T5	A0A994J3T5	A0A994J3T5_HUMAN	FIP1L1	Pre-mRNA 3'-end-processing factor FIP1	5.05196e+06	5.24776e+06	5.6283e+06	5.49132e+06	5.98524e+06	5.92811e+06	5.83669e+06	5.67461e+06	5.85766e+06	5.70163e+06	5.46045e+06	5.58593e+06	5.09174e+06	5.2959e+06	5.41008e+06	5.30688e+06	1.86967e+06	2.01732e+06	4.93672e+06	5.09021e+06	4.48617e+06	4.4946e+06	5.71905e+06	5.44576e+06	6.10944e+06	6.20368e+06	6.4447e+06	6.38883e+06	5.53516e+06	5.69317e+06	5.77796e+06	5.89823e+06	6.13432e+06	6.06968e+06	5.63073e+06	5.60695e+06
A0A994J491	A0A994J491	A0A994J491_HUMAN	PRPF8	Pre-mRNA processing factor 8	971655	1.0339e+06	660866	616458	469431	469929	381486	434267	680135	686957	123791	113780	423430	280863	325206	319430	647558	703962	616310	643939	394260	377523	381274	261313	945941	992158	567122	600556	393172	356170	802603	766494	613629	590072	461234	424925
A0A994J4E9	A0A994J4E9	A0A994J4E9_HUMAN	HNRNPK	Heterogeneous nuclear ribonucleoprotein K	2.56815e+06	2.56084e+06	1.92607e+06	1.84808e+06	1.62741e+06	1.79693e+06	2.09254e+06	2.07647e+06	2.51964e+06	2.48343e+06	1.84291e+06	1.88388e+06	1.70301e+06	1.65556e+06	1.67549e+06	1.63849e+06	2.58682e+06	2.54005e+06	2.05314e+06	1.95603e+06	1.97181e+06	1.98556e+06	2.0462e+06	1.604e+06	2.10049e+06	1.85102e+06	2.0107e+06	2.19155e+06	847488	1.68284e+06	1.79045e+06	1.85809e+06	1.63877e+06	1.59128e+06	1.06096e+06	991513
A0A994J4E9;A0A994J4S7	A0A994J4E9;A0A994J4S7;A0A994J4U9;A0A994J6T5;A0A994J6U9;A0A994J782;B4DUQ1;Q5T6W2;A0A286YDM3;B2M1R6;H3BK96;H3BKD0;H3BKI8;H3BLL4	A0A994J4E9_HUMAN;A0A994J4S7_HUMAN	HNRNPK	Heterogeneous nuclear ribonucleoprotein K	1.99169e+07	1.97259e+07	2.0189e+07	2.09906e+07	2.39145e+07	2.23833e+07	2.69289e+07	2.6621e+07	2.19948e+07	2.25821e+07	2.05469e+07	2.20135e+07	2.23069e+07	2.11245e+07	2.16455e+07	2.33879e+07	2.10246e+07	2.00167e+07	2.20616e+07	2.36228e+07	2.51852e+07	2.39995e+07	2.61278e+07	2.39854e+07	2.55891e+07	2.64285e+07	2.8249e+07	2.76518e+07	2.47352e+07	2.406e+07	2.52899e+07	2.60595e+07	2.7365e+07	2.83251e+07	2.97672e+07	3.13421e+07
A0A994J4R3	A0A994J4R3	A0A994J4R3_HUMAN	H1-10	H1.10 linker histone	781347	862371	889363	699932	813456	859469	815047	911182	668801	661989	774582	710947	1.00219e+06	991268	1.18711e+06	1.16978e+06	437667	423242	545054	649844	742449	753929	904240	933091	409800	457576	320808	401990	303002	345888	638116	709213	639855	628961	827119	736683
A0A994J4R6;A0A994J6S4;G3UY52	A0A994J4R6;A0A994J6S4;G3UY52	A0A994J4R6_HUMAN;A0A994J6S4_HUMAN;G3UY52_MOUSE	USP9X;Usp9x	ubiquitinyl hydrolase 1	863431	973292	1.05217e+06	1.03023e+06	825743	765639	1.01844e+06	1.05714e+06	836440	1.0168e+06	1.01452e+06	983810	1.08874e+06	1.04705e+06	982388	1.08077e+06	817052	890292	1.26088e+06	1.16111e+06	976797	1.23582e+06	971075	986561	1.34364e+06	1.23322e+06	1.23642e+06	1.15832e+06	1.25928e+06	1.32369e+06	1.25597e+06	1.27584e+06	1.21741e+06	1.20161e+06	1.55376e+06	1.5078e+06
A0A994J4S7	A0A994J4S7	A0A994J4S7_HUMAN	HNRNPK	Heterogeneous nuclear ribonucleoprotein K	272201	360635	251894	168190	163382	201305	133584	132357	285475	293819	176377	154968	101997	114495	157091	127618	387324	361170	245138	191035	216187	187831	125788	121446	352668	236647	305362	387419	199640	146546	357429	235118	203970	234747	251736	240117
A0A994J4Y8	A0A994J4Y8	A0A994J4Y8_HUMAN	PGAM5	PGAM family member 5, mitochondrial serine/threonine protein phosphatase	1.00303e+07	9.88265e+06	8.67011e+06	9.01558e+06	8.64654e+06	9.0107e+06	7.90975e+06	7.97648e+06	9.09393e+06	8.58383e+06	6.8464e+06	6.66368e+06	6.58246e+06	6.82333e+06	6.76463e+06	6.96749e+06	1.08298e+07	1.07284e+07	8.24441e+06	7.93462e+06	7.84069e+06	8.18763e+06	8.36059e+06	7.48009e+06	8.7734e+06	9.01914e+06	8.86146e+06	8.80378e+06	6.73958e+06	7.04356e+06	8.28997e+06	7.98783e+06	7.23192e+06	7.21191e+06	7.04979e+06	7.03024e+06
A0A994J505	A0A994J505	A0A994J505_HUMAN	CEP43	Centrosomal protein 43	386877	332176	471309	506838	683386	714726	647361	673058	383759	420562	437089	484258	421917	440013	402002	350117	387434	406670	521937	539006	663445	696586	717963	398829	455450	457417	449181	461788	331912	393572	430809	382210	511331	543684	539733	627985
A0A994J510	A0A994J510	A0A994J510_HUMAN	TNC	Tenascin C (Fragment)																									1.97327e+06	1.97985e+06	3.13027e+06	2.89964e+06	4.72502e+06	4.71581e+06	3.26482e+06	3.3366e+06	2.73573e+06	2.65735e+06	6.57709e+06	6.35295e+06
A0A994J537	A0A994J537	A0A994J537_HUMAN	TNS3	Tensin 3	2.1485e+06	2.19485e+06	1.31462e+06	1.37332e+06	1.16941e+06	1.10661e+06	2.21814e+06	2.24e+06	1.04985e+06	1.06059e+06	1.07692e+06	1.13153e+06	988643	914856	1.23975e+06	993557	1.62301e+06	1.55354e+06	2.00151e+06	2.00925e+06	1.33431e+06	1.40659e+06	1.67681e+06	982693	1.2298e+06	1.35691e+06	1.33922e+06	1.34105e+06	1.34654e+06	1.24508e+06	1.25872e+06	1.2291e+06	1.11734e+06	1.20914e+06	765163	1.15403e+06
A0A994J5B1	A0A994J5B1	A0A994J5B1_HUMAN	EPB41L2	Erythrocyte membrane protein band 4.1 like 2	1.34132e+07	1.32858e+07	1.2275e+07	1.22085e+07	1.28107e+07	1.27394e+07	1.40069e+07	1.39215e+07	1.14911e+07	1.12225e+07	9.58924e+06	9.54661e+06	1.06586e+07	1.0588e+07	1.07557e+07	1.0832e+07	6.41454e+06	6.3346e+06	1.28671e+07	1.28269e+07	8.69485e+06	9.21175e+06	1.24608e+07	1.06449e+07	9.44298e+06	9.94488e+06	7.60252e+06	7.82875e+06	7.8968e+06	7.94239e+06	1.15714e+07	1.15178e+07	1.28756e+07	1.25836e+07	1.33014e+07	1.34033e+07
A0A994J6H0;A0A994J6V8;J3KRP2;J3QLH6;J3QRR3;J3QRW1;J3QSA9	A0A994J6H0;A0A994J6V8;J3KRP2;J3QLH6;J3QQM1;J3QRR3;J3QRW1;J3QSA9;J3QSE0;Q8K1K2	A0A994J6H0_HUMAN;A0A994J6V8_HUMAN;J3KRP2_HUMAN;J3QLH6_HUMAN;J3QRR3_HUMAN;J3QRW1_HUMAN;J3QSA9_HUMAN	PSMC5	Proteasome 26S subunit, ATPase 5	770425	608899	660340	641136	700909	731640	517546	502624	687396	672565	875196	857552	500196	417109	355923	427318	699077	770383	583390	538959	623243	615792	537135	353386	651426	583397	578276	559470	507427	520558	488090	568949	577217	523328	398870	432988
A0A994J6H0;J3KRP2;J3QLH6;J3QRR3;J3QRW1;J3QSA9	A0A994J6H0;J3KRP2;J3QLH6;J3QRR3;J3QRW1;J3QSA9;Q8K1K2	A0A994J6H0_HUMAN;J3KRP2_HUMAN;J3QLH6_HUMAN;J3QRR3_HUMAN;J3QRW1_HUMAN;J3QSA9_HUMAN	PSMC5	Proteasome 26S subunit, ATPase 5	1.0562e+06	1.45353e+06	1.39828e+06	1.4474e+06	1.42369e+06	1.24009e+06	1.68329e+06	1.55663e+06	1.34162e+06	1.51973e+06	1.82568e+06	1.44242e+06	1.17756e+06	1.22221e+06	1.14418e+06	1.18528e+06	1.5102e+06	1.5705e+06	1.13856e+06	1.17435e+06	1.5404e+06	1.51984e+06	1.38642e+06	1.12063e+06	1.01948e+06	1.0491e+06	1.19934e+06	1.07684e+06	1.15164e+06	908769	1.07281e+06	942278	944175	962648	1.01993e+06	858752
A0A994J6X8;B1AKQ8;F6UT28;H3BKR2;H3BLF7	A0A994J6X8;B1AKQ8;F6UT28;H3BKR2;H3BLF7	A0A994J6X8_HUMAN;B1AKQ8_HUMAN;F6UT28_HUMAN;H3BKR2_MOUSE;H3BLF7_MOUSE	GNB1;Gnb1	G protein subunit beta 1	5.16409e+06	5.50483e+06	6.20329e+06	6.10056e+06	5.81972e+06	5.78948e+06	6.983e+06	7.29783e+06	6.69663e+06	6.49246e+06	6.82973e+06	6.67396e+06	7.51616e+06	7.90318e+06	8.16048e+06	8.36748e+06	6.30172e+06	6.61523e+06	6.63601e+06	7.06139e+06	6.88685e+06	7.01668e+06	7.24736e+06	7.69419e+06	5.82893e+06	6.20039e+06	5.86241e+06	5.92759e+06	7.34683e+06	7.73481e+06	6.07905e+06	6.11205e+06	6.57067e+06	6.72538e+06	7.44612e+06	7.49503e+06
A0A994J749	A0A994J749	A0A994J749_HUMAN	IMPDH	Inosine-5'-monophosphate dehydrogenase	1.49926e+07	1.50088e+07	1.52495e+07	1.52503e+07	1.50627e+07	1.51121e+07	1.57699e+07	1.56689e+07	1.4239e+07	1.40699e+07	1.55516e+07	1.56647e+07	1.49887e+07	1.49977e+07	1.54927e+07	1.52379e+07	1.54749e+07	1.53942e+07	1.49958e+07	1.49649e+07	1.54084e+07	1.5474e+07	1.51468e+07	1.55254e+07	1.31556e+07	1.31219e+07	1.26531e+07	1.25016e+07	1.92946e+07	1.91412e+07	1.35512e+07	1.34312e+07	1.42844e+07	1.42688e+07	1.48423e+07	1.48353e+07
A0A994J7C1	A0A994J7C1	A0A994J7C1_HUMAN	TNC	Tenascin C (Fragment)																				295830					2.86866e+06	3.14446e+06	3.70568e+06	3.75297e+06	6.84018e+06	6.53219e+06	4.62138e+06	4.65095e+06	3.89982e+06	3.72351e+06	4.90216e+06	5.29079e+06
A0A994J7P9	A0A994J7P9	A0A994J7P9_HUMAN	FXR2	FMR1 autosomal homolog 2	8.49241e+06	8.96014e+06	8.83679e+06	8.99749e+06	7.93707e+06	8.49382e+06	7.92905e+06	8.37405e+06	8.47065e+06	8.29481e+06	7.28373e+06	7.67561e+06	8.25116e+06	8.62564e+06	8.07e+06	9.23174e+06	8.63472e+06	8.81929e+06	8.40222e+06	8.96733e+06	8.3782e+06	9.39543e+06	8.89994e+06	8.66075e+06	6.33778e+06	6.94807e+06	6.57899e+06	6.43569e+06	7.83635e+06	8.12578e+06	6.32887e+06	6.80571e+06	6.91112e+06	6.82855e+06	6.8518e+06	6.85985e+06
A0A994J7X3	A0A994J7X3	A0A994J7X3_HUMAN	VASP	Vasodilator stimulated phosphoprotein (Fragment)	389854	454753	424706	410818	205957	472842	505352	289381	547601	484253	446546	487995	365689	499798	440971	523721	400562	442232	464624	435445	219626	443965	290755	499940	591933	588940	710802	610967	565367	555699	691093	687642	527103	555446	409421	464502
A0A9L6KDU7	A0A9L6KDU7	A0A9L6KDU7_MOUSE	Gm10509	Predicted gene 10509	1.54035e+06	1.65256e+06	2.05782e+06	2.128e+06	2.40715e+06	2.60137e+06	2.74819e+06	3.42121e+06	1.49184e+06	1.48691e+06	2.01407e+06	1.99901e+06	1.46414e+06	1.4278e+06	1.24091e+06	1.32088e+06	1.18e+06	1.26751e+06	2.31922e+06	2.0709e+06	1.91677e+06	1.84172e+06	2.61988e+06	1.09663e+06	1.9224e+06	2.04155e+06	2.24418e+06	2.48277e+06	1.88862e+06	1.88971e+06	2.63945e+06	2.39073e+06	2.73657e+06	3.05982e+06	963183	1.18502e+06
A0A9L9PXE4	A0A9L9PXE4;A0A9L9PXR5	A0A9L9PXE4_HUMAN	SF1	Splicing factor 1	462185	375116	641234	631291	592969	499461	609374	614239	359656	333826	405530	360690	235609	266546	257269	274715	415003	490035	359668	426424	554159	452253	588006	199593	365026	372643	516667	483682	187160	215879	375364	461028	399165	373337	294651	233319
A0A9L9PXW6	A0A9L9PXW6	A0A9L9PXW6_HUMAN	NUCB1	Nucleobindin 1	47312.4	45892.3	19208	16688.6	10569.2	11032.4			63619.2	47174.6					24889.1	8515.01	46539.3	43014.5	24295	16175.8				30013.6	45209.8	43329	37496.1	36653.9	17184.3	25041.9	48309	61049.1	18299.9		9157.02	7994.65
A0A9L9PY92	A0A9L9PY92	A0A9L9PY92_HUMAN	MFF	Mitochondrial fission factor	1.27318e+06	1.33789e+06	1.13938e+06	1.12781e+06	1.0698e+06	1.12164e+06	1.06908e+06	1.018e+06	1.25011e+06	1.2461e+06	1.05643e+06	992764	965608	981782	759848	752086	1.24311e+06	1.32424e+06	1.04486e+06	1.00682e+06	944684	839272	1.00107e+06	707932	1.1541e+06	1.29481e+06	1.01517e+06	966739	991202	857390	1.07456e+06	1.17987e+06	928087	953530	843287	872489
A0A9L9PY99	A0A9L9PY99	A0A9L9PY99_HUMAN	ABLIM1	Actin binding LIM protein 1	2.58868e+06	2.44827e+06	2.63075e+06	2.68011e+06	2.28474e+06	2.33154e+06	3.45174e+06	3.65775e+06	2.54633e+06	2.53382e+06	2.04562e+06	1.90255e+06	2.72491e+06	2.48044e+06	2.60062e+06	2.96768e+06	2.84781e+06	2.90455e+06	3.24432e+06	3.98045e+06	3.0343e+06	2.92949e+06	2.99761e+06	2.61491e+06	909703	955190	1.56195e+06		380617		1.02905e+06	979110	766969	690087	1.08269e+06	1.2123e+06
A0AVT1	A0AVT1	UBA6_HUMAN	UBA6	Ubiquitin-like modifier-activating enzyme 6	3.41791e+06	3.23697e+06	3.34184e+06	3.24522e+06	2.76196e+06	2.72411e+06	3.15209e+06	3.09735e+06	4.16745e+06	4.05872e+06	4.05666e+06	4.07228e+06	4.20953e+06	4.17778e+06	3.95983e+06	3.92798e+06	3.37703e+06	3.24043e+06	3.4789e+06	3.52241e+06	3.07143e+06	3.02096e+06	3.29303e+06	3.94799e+06	4.19017e+06	4.18789e+06	3.90655e+06	3.95908e+06	4.10329e+06	4.04305e+06	4.20903e+06	4.11446e+06	3.85867e+06	3.79243e+06	4.21743e+06	4.15656e+06
A0FGR8	A0FGR8;A0A499FIX8;H7BXI1;Q3TZZ7	ESYT2_HUMAN	ESYT2	Extended synaptotagmin-2	3.49703e+06	3.58429e+06	2.71762e+06	2.75157e+06	2.87192e+06	3.07714e+06	2.29337e+06	2.38243e+06	3.98482e+06	3.95393e+06	4.4239e+06	4.25387e+06	4.70098e+06	4.6715e+06	4.35748e+06	4.36298e+06	3.14209e+06	3.14086e+06	3.61955e+06	3.55743e+06	2.87152e+06	2.59172e+06	2.88227e+06	4.2422e+06	3.85543e+06	4.11575e+06	3.8804e+06	3.87206e+06	5.23859e+06	5.31121e+06	4.20842e+06	4.21954e+06	3.86492e+06	3.9394e+06	3.46181e+06	3.58927e+06
A0JNW5	A0JNW5;A0A0C4DGH6	BLT3B_HUMAN	BLTP3B	Bridge-like lipid transfer protein family member 3B	870966	789872	901146	898393	918093	874638	813236	858347	812188	892065	728012	684480	832354	672205	696046	730729	693098	787071	782343	739701	842601	871195	843586	741937	746152	740037	670991	646583	867036	752432	813599	818147	906248	832080	809972	926575
A0MZ66	A0MZ66	SHOT1_HUMAN	SHTN1	Shootin-1	6.83545e+06	6.75398e+06	5.91489e+06	5.94979e+06	5.3919e+06	5.51857e+06	6.02722e+06	6.08892e+06	7.80507e+06	7.82629e+06	6.12424e+06	6.07483e+06	6.38908e+06	6.44119e+06	6.70641e+06	6.66397e+06	7.50987e+06	7.37663e+06	6.88268e+06	6.80664e+06	5.51919e+06	5.51002e+06	6.39507e+06	6.51957e+06	5.77277e+06	5.73607e+06	6.5123e+06	6.48462e+06	6.50847e+06	6.39227e+06	6.39733e+06	6.23886e+06	7.26949e+06	6.95035e+06	7.4875e+06	7.6266e+06
A0MZ66;Q8K2Q9	A0MZ66;Q8K2Q9	SHOT1_HUMAN;SHOT1_MOUSE	SHTN1;Shtn1	Shootin-1	2.20783e+06	2.21467e+06	2.26438e+06	2.22515e+06	1.73981e+06	1.84725e+06	2.25287e+06	2.2725e+06	2.66493e+06	2.77929e+06	2.77749e+06	2.78368e+06	2.61548e+06	2.73556e+06	2.84292e+06	2.83382e+06	2.49098e+06	2.4688e+06	2.5328e+06	2.50432e+06	2.09889e+06	2.18918e+06	2.4609e+06	2.5695e+06	2.05439e+06	2.06064e+06	2.51401e+06	2.44384e+06	2.64148e+06	2.61882e+06	2.16826e+06	2.17725e+06	2.8003e+06	2.64613e+06	2.57757e+06	2.46346e+06
A1L0T0	A1L0T0;M0R026;E9PJS0;M0R1B5;Q8BU33;A0A1W2P727;A0A1W2P8E1;A0A1W2P8D6	HACL2_HUMAN	ILVBL	2-hydroxyacyl-CoA lyase 2	1.14161e+07	1.12538e+07	9.06411e+06	8.99299e+06	9.41829e+06	9.32778e+06	9.00513e+06	9.12915e+06	1.15304e+07	1.12886e+07	1.24121e+07	1.25393e+07	1.41257e+07	1.35764e+07	1.37254e+07	1.37657e+07	1.03517e+07	1.02229e+07	1.07537e+07	1.06271e+07	9.55194e+06	9.33235e+06	8.87304e+06	1.33999e+07	9.54655e+06	9.34879e+06	8.0367e+06	8.02807e+06	1.00142e+07	9.9352e+06	8.79112e+06	8.82539e+06	9.92407e+06	9.66732e+06	8.03643e+06	7.79317e+06
A1L188	A1L188	NDUF8_HUMAN	NDUFAF8	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 8	968912	1.0929e+06	1.01748e+06	1.20708e+06	1.2632e+06	1.24586e+06	1.14083e+06	1.37627e+06	868524	891253	902996	1.13479e+06	1.11697e+06	1.0764e+06	1.27832e+06	1.39772e+06	1.32785e+06	1.06796e+06	1.18929e+06	1.25762e+06	1.3104e+06	1.36284e+06	1.18785e+06	1.04333e+06	606080	714808	706011	700194	806478	915032		477627	636948	729237		656981
A1L3P4;Q92581	Q92581;A0A0D9SGH0;A0A0D9SFM4;A0A6Q8PFS7;A0A6Q8PGY5;A0A7I2V2B0;A1L3P4;D3Z0Q9	SL9A6_HUMAN;SL9A6_MOUSE	SLC9A6;Slc9a6	Sodium/hydrogen exchanger 6	219711	207432	192377	180121	253199	259329	149838	175141	245962	247933	298967	236463	233374	213738	240234	168421	245084	275514	247170	234274	248735	261190	214244	197229	321655	293993	296496	312884	203035	208893	254260	274621	216501	197672	177653	200395
A1X283	A1X283	SPD2B_HUMAN	SH3PXD2B	SH3 and PX domain-containing protein 2B	4.13273e+06	4.46506e+06	4.2162e+06	4.1544e+06	3.84477e+06	3.59686e+06	3.99504e+06	4.19808e+06	4.44494e+06	4.1685e+06	3.71857e+06	3.89405e+06	3.71441e+06	3.8986e+06	4.00901e+06	3.68903e+06	4.71332e+06	4.4394e+06	4.56244e+06	4.63927e+06	4.01053e+06	3.65875e+06	3.373e+06	3.85402e+06	5.77621e+06	5.45429e+06	4.08254e+06	4.02305e+06	4.911e+06	4.73352e+06	5.12167e+06	4.84984e+06	5.43309e+06	5.43784e+06	5.53084e+06	5.51402e+06
A2A3R7	A2A3R7	A2A3R7_HUMAN	RPS6	Small ribosomal subunit protein eS6	3.97128e+06	3.23268e+06	4.16094e+06	4.36005e+06	4.55266e+06	4.60099e+06	4.36032e+06	3.94224e+06	3.67843e+06	3.3646e+06	4.04165e+06	4.09927e+06	3.55008e+06	3.68644e+06	3.35667e+06	3.53637e+06	2.755e+06	2.74091e+06	4.46803e+06	4.61447e+06	3.57625e+06	3.48412e+06	5.00013e+06	3.7809e+06	2.19887e+06	2.00078e+06	1.77042e+06	1.78844e+06	2.37671e+06	2.32927e+06	2.49861e+06	2.41232e+06	2.46351e+06	2.49019e+06	2.89421e+06	2.91596e+06
A2A4Q0;K7ELC7	K7ELC7;A2A4Q0	A2A4Q0_MOUSE;K7ELC7_HUMAN	RPL27;Rpl27	60S ribosomal protein L27 (Fragment)	3.98753e+07	3.3636e+07	4.07721e+07	4.03633e+07	4.98544e+07	4.68717e+07	4.39669e+07	4.19502e+07	3.28065e+07	3.24163e+07	3.38865e+07	3.26507e+07	3.25593e+07	3.21544e+07	3.16306e+07	3.11858e+07	3.47431e+07	3.2101e+07	4.13834e+07	4.09586e+07	4.62095e+07	4.69207e+07	4.77111e+07	3.14877e+07	1.96077e+07	2.02667e+07	2.25819e+07	2.2757e+07	2.3115e+07	2.46364e+07	2.20178e+07	2.23877e+07	2.49578e+07	2.53159e+07	2.67346e+07	2.61048e+07
A2A6A1	A2A6A1	GPTC8_MOUSE	Gpatch8	G patch domain-containing protein 8	1.83519e+06	1.84832e+06	1.19177e+06	1.04106e+06	1.17375e+06	1.13284e+06	1.12501e+06	1.03991e+06	1.17986e+06	1.06713e+06	959438	907090	1.08037e+06	968175	1.03081e+06	852704	2.61619e+06	2.22029e+06	1.26553e+06	1.36047e+06	1.04958e+06	1.01036e+06	1.08971e+06	939477	1.4451e+06	1.41218e+06	1.10066e+06	1.14271e+06	1.11653e+06	1.31908e+06	1.04653e+06	1.10324e+06	1.13336e+06	1.08804e+06	1.09645e+06	1.12157e+06
A2A6Q5;P30260	P30260;G5EA36;F6QPS0;A2A6Q5;Q8R568	CDC27_HUMAN;CDC27_MOUSE	CDC27;Cdc27	Cell division cycle protein 27 homolog	572541	608103	743533	760937	838461	779255	660853	606546	470339	494622	627250	621135	468531	468692	395704	507945	522602	491798	567924	657884	565731	524564	607526	440296	713979	778441	567318	500930	350716	272547	617118	595413	549976	579674	472673	352637
A2AAJ9;Q5VST9	Q5VST9;A0A7P0Z489;A6NGQ3;A0A0A0MRI8;A0A590UJ10;A2AAJ9;H7BX05;A0A1W2P6H1;E9QQ96;Z4YJE4;J9JIB2	OBSCN_HUMAN;OBSCN_MOUSE	OBSCN;Obscn	Obscurin	330364	288516	211628	185102	282976	249122	145984	108140	187524	144513	205282	157021	113505	108284	105646	150345	225534	164086	93770	144601	252409	279764	118297	263039	253517	203079	157181	96311.7	312216	153542	269470	242345	216156	207621	414072	420237
A2AAY5	A2AAY5	SPD2B_MOUSE	Sh3pxd2b	SH3 and PX domain-containing protein 2B	1.33631e+06	1.29103e+06	1.39933e+06	1.44498e+06	1.37136e+06	1.21463e+06	1.3282e+06	1.46255e+06	1.45652e+06	1.41594e+06	1.36555e+06	1.40455e+06	1.31377e+06	1.23051e+06	1.40559e+06	1.4073e+06	1.49517e+06	1.43111e+06	1.30875e+06	1.41615e+06	1.60146e+06	1.55799e+06	1.25285e+06	1.44978e+06	1.74843e+06	1.72894e+06	1.73152e+06	1.67501e+06	2.10417e+06	2.11223e+06	1.74525e+06	1.78177e+06	1.84498e+06	1.69837e+06	2.16263e+06	1.81253e+06
A2ABU4	A2ABU4	MYOM3_MOUSE	Myom3	Myomesin-3	2.18219e+06		2.03126e+06	2.24681e+06	2.90163e+06	3.27915e+06	2.96002e+06	2.92492e+06		1.85851e+06		2.14786e+06	2.78079e+06	2.89269e+06	2.8812e+06	2.87192e+06	1.9724e+06	1.88128e+06	2.4927e+06	2.63514e+06	3.44126e+06	3.28301e+06	3.09749e+06	2.91991e+06	2.05564e+06	1.98708e+06	2.22897e+06	2.19779e+06	2.33868e+06	2.31253e+06	2.02759e+06	2.19697e+06	2.84618e+06	2.82834e+06	3.1178e+06	3.11326e+06
